11.05 01.32.04  INFO	ru.sfedu.Job:10 - ghhhhh
12.07 17.20.31  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.20.31  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.07 17.21.02  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@ab7a938. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.21.32  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@42b64ab8. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}]
12.07 17.21.32  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.07 17.21.32  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.21.32  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.07 17.21.32  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.22.03  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@1d1f7216. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.22.33  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@743cb8e0. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}]
12.07 17.23.04  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@4fad94a7. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}]
12.07 17.23.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.07 17.23.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.23.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.07 17.23.34  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@7fd4acee. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.24.04  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@30ea8c23. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}]
12.07 17.24.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.07 17.24.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.24.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.07 17.24.04  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.24.35  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@52500920. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}]
12.07 17.25.05  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@76a36b71. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}]
12.07 17.25.35  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@6ffab045. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.26.05  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@191ae03f. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.26.36  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@5e8f9e2d. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}]
12.07 17.26.36  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.07 17.26.36  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.26.36  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.07 17.26.36  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.07 17.27.06  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@29a60c27. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.27.36  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@6a988392. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.28.06  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@3624da92. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 17.28.37  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@94f6bfb. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.SocketTimeoutException: Connect timed out}}]
12.07 20.28.27  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@426b6a74. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Exception receiving message}, caused by {javax.net.ssl.SSLException: Connection reset}, caused by {java.net.SocketException: Connection reset}}]
12.07 20.28.57  INFO	utils.HistoryMongo:41 - com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting for a server that matches com.mongodb.client.internal.MongoClientDelegate$1@1ddae9b5. Client view of cluster state is {type=REPLICA_SET, servers=[{address=cluster0-shard-00-00.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-01.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}, {address=cluster0-shard-00-02.fogtb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketReadException: Prematurely reached end of stream}}]
12.08 21.52.54  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.08 21.52.54  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.52.54  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.08 21.52.54  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.08 21.53.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.00  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.08 21.53.03  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.08 21.53.03  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.03  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.08 21.53.03  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.11  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.08 21.53.11  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.11  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.08 21.53.14  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.08 21.53.14  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.14  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.08 21.53.14  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 24.11.2000
12.08 21.53.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 21.53.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2001
12.08 21.53.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:20 - 12.12.2000
12.08 22.41.49  INFO	ru.sfedu.dataProvider.DataProviderCSV:21 - 23.3.2017
12.08 22.47.53  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - 3.4.1995
12.08 22.54.46  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - 3.4.1995
12.08 22.55.02  INFO	ru.sfedu.dataProvider.DataProviderCSV:22 - 1
12.08 23.07.57  INFO	ru.sfedu.dataProvider.DataProviderCSV:19 - 1
12.08 23.18.24  INFO	ru.sfedu.dataProvider.DataProviderCSV:32 - Rollingson
12.09 20.47.41  INFO	ru.sfedu.dataProvider.DataProviderCSV:19 - 1
12.09 20.47.48  INFO	ru.sfedu.dataProvider.DataProviderCSV:19 - 1
12.09 20.47.52  INFO	ru.sfedu.dataProvider.DataProviderCSV:19 - 1
12.09 20.47.58  INFO	ru.sfedu.dataProvider.DataProviderCSV:19 - 1
12.09 20.48.02  INFO	ru.sfedu.dataProvider.DataProviderCSV:19 - 1
12.09 20.48.13  INFO	ru.sfedu.dataProvider.DataProviderCSV:19 - 1
12.09 20.48.20  INFO	ru.sfedu.dataProvider.DataProviderCSV:32 - Rollingson
